sender,receiver,timestamp,message_length
483,357,2021-07-05 17:46:57,19
483,821,2021-07-05 17:47:21,24
1176,26,2021-07-05 17:56:36,29
1097,586,2021-07-05 18:02:12,65
1097,285,2021-07-05 18:02:40,15
586,1097,2021-07-05 18:07:46,15
1097,586,2021-07-05 18:12:09,55
586,1097,2021-07-05 18:14:58,74
337,474,2021-07-05 18:29:25,24
1097,1283,2021-07-05 18:34:41,58
598,487,2021-07-05 18:40:50,61
1097,1283,2021-07-05 18:42:34,18
598,487,2021-07-05 18:43:53,84
1176,26,2021-07-05 18:54:34,11
598,487,2021-07-05 18:57:06,39
1176,26,2021-07-05 20:36:10,16
725,835,2021-07-05 20:36:11,83
1021,176,2021-07-05 20:57:42,35
1176,26,2021-07-05 21:39:23,57
1176,26,2021-07-05 21:57:49,37
337,626,2021-07-05 22:07:34,40
1393,95,2021-07-05 22:13:10,76
586,639,2021-07-05 22:20:50,15
317,281,2021-07-05 23:10:08,85
317,281,2021-07-05 23:11:58,51
317,281,2021-07-05 23:12:17,85
317,281,2021-07-05 23:13:05,78
317,281,2021-07-05 23:15:30,73
1176,26,2021-07-06 00:31:07,41
725,835,2021-07-06 00:54:34,76
483,821,2021-07-06 01:10:36,56
725,1260,2021-07-06 01:33:25,51
422,6,2021-07-06 02:07:25,62
598,1216,2021-07-06 02:19:09,85
1176,26,2021-07-06 02:47:25,63
598,1033,2021-07-06 04:20:57,67
725,1260,2021-07-06 04:26:35,59
725,454,2021-07-06 04:34:52,56
516,296,2021-07-06 04:36:20,11
725,835,2021-07-06 04:38:10,39
725,454,2021-07-06 04:43:15,48
725,454,2021-07-06 04:58:12,87
725,454,2021-07-06 05:02:04,44
725,835,2021-07-06 05:03:11,88
1274,1281,2021-07-06 05:03:33,25
725,835,2021-07-06 05:16:22,55
1142,752,2021-07-06 05:17:07,24
725,454,2021-07-06 05:18:02,22
1176,26,2021-07-06 05:24:18,52
317,281,2021-07-06 05:24:27,70
317,281,2021-07-06 05:26:22,55
317,281,2021-07-06 05:27:49,46
725,1280,2021-07-06 05:28:24,77
725,1280,2021-07-06 05:29:46,62
725,1280,2021-07-06 05:34:12,72
725,1280,2021-07-06 05:39:16,58
725,835,2021-07-06 05:41:46,49
725,454,2021-07-06 05:42:35,15
725,1280,2021-07-06 05:44:04,50
725,454,2021-07-06 05:52:05,71
725,1280,2021-07-06 05:53:59,81
128,927,2021-07-06 05:59:06,67
725,835,2021-07-06 06:05:51,25
1317,919,2021-07-06 06:06:46,85
1317,817,2021-07-06 06:11:29,66
725,835,2021-07-06 06:17:58,57
643,323,2021-07-06 06:24:32,48
752,1142,2021-07-06 06:29:55,42
725,719,2021-07-06 06:29:56,68
643,323,2021-07-06 06:33:00,80
725,323,2021-07-06 06:33:51,76
643,323,2021-07-06 06:35:27,45
725,323,2021-07-06 06:36:27,51
643,323,2021-07-06 06:38:05,14
725,323,2021-07-06 06:40:04,85
725,719,2021-07-06 06:40:53,17
725,323,2021-07-06 06:41:46,42
725,835,2021-07-06 06:43:14,82
643,323,2021-07-06 06:45:11,86
725,835,2021-07-06 06:49:37,81
422,6,2021-07-06 06:50:54,58
725,323,2021-07-06 06:50:56,63
725,323,2021-07-06 06:55:01,46
422,6,2021-07-06 07:00:09,49
1176,26,2021-07-06 07:03:54,61
605,90,2021-07-06 07:24:02,12
605,90,2021-07-06 07:26:19,11
605,90,2021-07-06 07:30:42,81
598,1216,2021-07-06 07:31:03,82
144,1408,2021-07-06 07:33:41,70
605,90,2021-07-06 07:33:51,32
128,1113,2021-07-06 07:33:52,54
605,317,2021-07-06 07:36:09,35
128,557,2021-07-06 07:37:48,19
128,503,2021-07-06 07:38:42,44
1274,1281,2021-07-06 07:38:52,39
128,1409,2021-07-06 07:41:07,79
605,734,2021-07-06 07:41:19,37
1317,507,2021-07-06 07:42:03,67
389,830,2021-07-06 07:43:18,39
389,609,2021-07-06 07:43:44,41
1317,507,2021-07-06 07:46:28,80
1274,306,2021-07-06 07:46:48,41
422,6,2021-07-06 07:46:57,70
1274,306,2021-07-06 07:48:18,85
1317,507,2021-07-06 07:50:19,87
128,557,2021-07-06 07:52:08,68
128,1409,2021-07-06 07:53:58,21
1274,1281,2021-07-06 08:00:25,15
128,612,2021-07-06 08:04:24,18
1274,1281,2021-07-06 08:07:52,70
128,235,2021-07-06 08:08:45,70
128,1409,2021-07-06 08:09:31,79
128,569,2021-07-06 08:10:18,33
128,569,2021-07-06 08:12:39,30
128,569,2021-07-06 08:17:04,54
1274,1281,2021-07-06 08:17:43,26
598,1379,2021-07-06 08:20:37,57
128,548,2021-07-06 08:21:10,85
1274,1281,2021-07-06 08:26:49,70
128,1381,2021-07-06 08:34:37,62
1274,1281,2021-07-06 08:36:56,63
128,1381,2021-07-06 08:42:44,57
598,582,2021-07-06 08:44:40,62
128,1354,2021-07-06 08:45:53,51
128,1381,2021-07-06 08:46:52,37
128,1381,2021-07-06 08:56:30,20
1274,1281,2021-07-06 08:58:00,87
1274,1281,2021-07-06 09:18:50,11
128,1415,2021-07-06 09:23:44,17
128,778,2021-07-06 09:30:26,35
128,1381,2021-07-06 09:57:43,42
128,1381,2021-07-06 10:01:12,20
128,1381,2021-07-06 10:03:28,39
128,1381,2021-07-06 10:05:49,39
422,6,2021-07-06 10:06:36,63
128,1004,2021-07-06 10:12:17,34
128,1381,2021-07-06 10:15:26,86
128,1381,2021-07-06 10:17:05,80
128,1381,2021-07-06 10:18:53,23
128,1381,2021-07-06 10:19:53,86
1317,1417,2021-07-06 10:24:45,77
1142,752,2021-07-06 14:42:49,47
605,277,2021-07-06 15:52:25,12
509,616,2021-07-06 16:10:19,34
725,1280,2021-07-06 16:25:04,40
1274,1281,2021-07-06 18:27:43,36
389,609,2021-07-06 18:35:23,47
389,830,2021-07-06 18:37:23,70
389,830,2021-07-06 18:38:27,66
598,1379,2021-07-06 18:38:38,61
337,474,2021-07-06 18:46:11,53
1393,332,2021-07-06 19:35:57,35
483,398,2021-07-06 19:42:26,41
483,821,2021-07-06 19:43:22,18
908,560,2021-07-06 19:45:19,80
908,1354,2021-07-06 19:45:28,76
317,605,2021-07-06 20:02:38,25
317,538,2021-07-06 20:05:45,34
317,1171,2021-07-06 20:07:04,33
598,124,2021-07-06 20:47:42,46
386,422,2021-07-06 20:52:46,35
1176,26,2021-07-06 21:02:01,59
598,124,2021-07-06 21:03:02,41
598,1262,2021-07-06 21:03:42,47
598,582,2021-07-06 21:05:57,37
598,546,2021-07-06 21:07:10,35
598,1033,2021-07-06 21:08:04,73
598,1379,2021-07-06 21:08:37,83
598,644,2021-07-06 21:09:31,50
598,124,2021-07-06 21:14:08,61
1171,317,2021-07-06 21:24:45,72
1176,26,2021-07-06 21:35:02,87
1393,1364,2021-07-06 21:35:40,69
586,1402,2021-07-06 21:36:46,81
1393,704,2021-07-06 21:36:54,12
1393,1365,2021-07-06 21:47:07,44
1274,1358,2021-07-06 22:22:20,73
1021,970,2021-07-07 00:13:05,51
1393,1365,2021-07-07 00:48:35,66
1393,1364,2021-07-07 00:50:02,15
725,1260,2021-07-07 01:02:48,22
725,1260,2021-07-07 01:27:03,42
1421,1328,2021-07-07 01:32:16,25
1421,175,2021-07-07 01:32:49,49
725,353,2021-07-07 01:33:45,64
483,821,2021-07-07 01:48:40,15
734,605,2021-07-07 01:49:29,49
128,557,2021-07-07 01:52:12,18
483,398,2021-07-07 01:53:33,77
1005,42,2021-07-07 02:02:50,10
128,302,2021-07-07 02:06:06,48
128,738,2021-07-07 02:12:11,36
128,1113,2021-07-07 02:15:24,61
128,32,2021-07-07 02:17:20,73
128,236,2021-07-07 02:18:08,25
128,32,2021-07-07 02:28:27,40
422,386,2021-07-07 02:36:36,30
725,1260,2021-07-07 03:38:08,58
725,1260,2021-07-07 03:45:03,52
1308,42,2021-07-07 04:06:21,50
1308,42,2021-07-07 04:10:07,14
725,1260,2021-07-07 04:23:35,33
605,317,2021-07-07 04:34:29,72
725,1260,2021-07-07 04:35:08,35
725,353,2021-07-07 04:36:24,50
128,738,2021-07-07 04:42:04,75
128,706,2021-07-07 04:44:30,51
128,706,2021-07-07 04:46:56,19
725,1260,2021-07-07 04:47:12,62
1142,42,2021-07-07 05:02:47,64
725,859,2021-07-07 05:02:48,86
1142,42,2021-07-07 05:07:43,80
260,830,2021-07-07 05:14:28,71
605,704,2021-07-07 05:28:06,45
483,821,2021-07-07 05:28:52,55
1393,1427,2021-07-07 05:30:50,88
734,605,2021-07-07 05:31:23,61
605,734,2021-07-07 05:32:06,14
734,605,2021-07-07 05:34:21,49
605,734,2021-07-07 05:35:03,76
734,605,2021-07-07 05:36:49,46
734,617,2021-07-07 05:37:53,81
605,734,2021-07-07 05:39:04,37
734,617,2021-07-07 05:39:12,11
734,605,2021-07-07 05:39:37,35
605,734,2021-07-07 05:39:54,17
605,734,2021-07-07 05:40:14,17
734,605,2021-07-07 05:41:01,82
605,734,2021-07-07 05:42:03,29
605,704,2021-07-07 05:42:35,67
128,1113,2021-07-07 05:44:29,19
483,821,2021-07-07 05:45:03,29
128,706,2021-07-07 05:45:13,63
725,1280,2021-07-07 05:45:15,81
605,704,2021-07-07 05:47:48,66
128,598,2021-07-07 05:49:40,68
598,128,2021-07-07 06:08:28,50
598,870,2021-07-07 06:08:48,78
598,603,2021-07-07 06:10:18,72
598,794,2021-07-07 06:16:09,15
598,1093,2021-07-07 06:17:01,23
128,172,2021-07-07 06:20:45,49
598,488,2021-07-07 06:21:02,81
128,1004,2021-07-07 06:21:38,33
598,1093,2021-07-07 06:21:59,12
128,1113,2021-07-07 06:22:15,33
598,645,2021-07-07 06:24:00,15
605,254,2021-07-07 06:24:16,14
598,1006,2021-07-07 06:25:00,28
598,325,2021-07-07 06:28:07,12
128,172,2021-07-07 06:29:32,30
598,1377,2021-07-07 06:31:23,47
598,27,2021-07-07 06:33:15,82
598,1403,2021-07-07 06:34:13,56
598,475,2021-07-07 06:35:46,61
598,794,2021-07-07 06:36:11,43
598,502,2021-07-07 06:36:54,75
128,32,2021-07-07 06:47:40,56
128,1113,2021-07-07 06:48:30,46
128,1354,2021-07-07 06:50:58,19
128,502,2021-07-07 06:56:31,53
128,1113,2021-07-07 06:59:35,81
128,1354,2021-07-07 07:00:04,40
605,254,2021-07-07 07:03:01,80
128,502,2021-07-07 07:03:54,65
128,1354,2021-07-07 07:04:41,73
605,254,2021-07-07 07:05:10,55
605,254,2021-07-07 07:07:39,46
1393,1365,2021-07-07 07:19:10,39
128,502,2021-07-07 07:25:54,25
128,1354,2021-07-07 07:29:15,46
128,1113,2021-07-07 07:31:15,52
128,706,2021-07-07 07:31:35,35
128,1113,2021-07-07 07:34:38,85
317,538,2021-07-07 07:37:00,19
317,398,2021-07-07 07:37:43,78
1021,1285,2021-07-07 07:38:17,36
605,317,2021-07-07 07:38:20,69
317,605,2021-07-07 07:38:29,18
317,605,2021-07-07 07:38:47,82
1021,1422,2021-07-07 07:39:30,76
605,317,2021-07-07 07:39:55,68
605,317,2021-07-07 07:40:14,20
1443,1033,2021-07-07 07:41:13,11
317,605,2021-07-07 07:43:53,31
128,1113,2021-07-07 07:44:38,84
1443,1033,2021-07-07 07:44:51,78
605,317,2021-07-07 07:45:02,27
317,605,2021-07-07 07:47:29,72
605,317,2021-07-07 07:48:49,18
483,821,2021-07-07 07:49:56,12
128,1113,2021-07-07 07:52:24,15
128,1113,2021-07-07 08:00:41,84
605,317,2021-07-07 08:12:25,48
128,1113,2021-07-07 08:16:29,50
605,1184,2021-07-07 08:25:20,88
389,609,2021-07-07 08:25:31,33
317,711,2021-07-07 08:26:25,42
128,749,2021-07-07 08:26:27,23
605,1184,2021-07-07 08:28:02,21
128,1113,2021-07-07 08:29:11,30
605,1184,2021-07-07 08:30:51,52
605,317,2021-07-07 08:33:03,30
317,605,2021-07-07 08:34:01,68
605,317,2021-07-07 08:35:18,33
317,605,2021-07-07 08:36:46,64
605,317,2021-07-07 08:38:44,42
605,317,2021-07-07 08:39:27,74
317,538,2021-07-07 08:41:35,60
317,605,2021-07-07 08:42:03,62
317,749,2021-07-07 08:42:51,68
605,317,2021-07-07 08:45:31,48
317,605,2021-07-07 08:46:15,21
605,317,2021-07-07 08:49:12,46
317,605,2021-07-07 08:50:06,26
317,1184,2021-07-07 08:52:13,12
605,317,2021-07-07 08:53:30,40
317,1184,2021-07-07 08:54:08,24
317,605,2021-07-07 08:54:45,29
605,317,2021-07-07 08:56:19,76
317,605,2021-07-07 08:57:21,77
317,1184,2021-07-07 08:57:50,32
605,317,2021-07-07 08:59:45,65
605,1406,2021-07-07 09:05:37,41
605,1406,2021-07-07 09:09:47,27
128,980,2021-07-07 09:20:49,73
128,236,2021-07-07 09:26:23,59
128,1267,2021-07-07 09:31:12,46
128,1267,2021-07-07 09:36:24,86
128,1267,2021-07-07 09:41:52,27
317,307,2021-07-07 16:44:55,28
128,32,2021-07-07 17:12:56,88
337,105,2021-07-07 17:23:26,50
483,821,2021-07-07 17:25:13,68
332,908,2021-07-07 17:44:43,58
332,919,2021-07-07 17:45:28,37
332,1393,2021-07-07 17:45:46,62
598,342,2021-07-07 17:59:41,56
317,367,2021-07-07 18:06:21,76
317,367,2021-07-07 18:14:46,44
317,367,2021-07-07 18:27:11,26
483,821,2021-07-07 18:48:07,13
586,1391,2021-07-07 19:00:40,13
1274,792,2021-07-07 19:14:53,55
128,1267,2021-07-07 19:56:10,80
128,706,2021-07-07 19:57:04,15
128,502,2021-07-07 19:57:33,11
128,1153,2021-07-07 20:31:49,73
389,830,2021-07-07 20:39:20,41
605,431,2021-07-07 20:52:28,41
725,1280,2021-07-07 21:03:31,55
1393,332,2021-07-07 21:23:21,70
734,617,2021-07-07 21:40:38,88
332,1393,2021-07-07 21:52:06,15
1142,1269,2021-07-07 21:54:51,80
337,105,2021-07-07 21:55:59,27
509,616,2021-07-07 22:29:13,70
509,204,2021-07-07 22:29:32,88
908,332,2021-07-07 22:53:49,43
605,431,2021-07-07 23:11:12,11
605,337,2021-07-07 23:12:37,81
605,431,2021-07-07 23:16:12,71
605,431,2021-07-07 23:18:23,48
389,830,2021-07-07 23:20:57,39
337,605,2021-07-07 23:23:32,24
605,431,2021-07-07 23:25:32,20
605,337,2021-07-07 23:26:01,11
605,337,2021-07-07 23:26:44,38
1421,362,2021-07-07 23:28:38,25
605,431,2021-07-07 23:30:40,65
337,605,2021-07-07 23:46:25,71
128,706,2021-07-08 00:42:31,26
389,252,2021-07-08 00:48:29,53
389,482,2021-07-08 00:49:16,36
128,32,2021-07-08 00:50:54,85
128,706,2021-07-08 01:02:41,86
128,32,2021-07-08 01:14:32,60
128,32,2021-07-08 01:35:42,19
128,1354,2021-07-08 01:36:58,88
725,1280,2021-07-08 01:43:33,19
1393,283,2021-07-08 01:48:29,75
389,573,2021-07-08 02:19:24,38
483,821,2021-07-08 02:29:40,23
483,821,2021-07-08 02:33:07,53
389,573,2021-07-08 02:46:46,20
389,252,2021-07-08 02:47:58,55
389,482,2021-07-08 02:48:40,10
389,573,2021-07-08 03:04:26,29
389,252,2021-07-08 03:05:12,18
317,1281,2021-07-08 03:07:50,43
317,1168,2021-07-08 03:08:07,58
317,749,2021-07-08 03:08:41,43
317,1181,2021-07-08 03:09:53,71
1142,194,2021-07-08 03:23:12,78
1142,733,2021-07-08 03:25:30,79
317,32,2021-07-08 03:36:19,70
598,298,2021-07-08 03:45:15,15
128,797,2021-07-08 03:52:26,17
317,319,2021-07-08 03:53:23,71
128,797,2021-07-08 04:02:15,55
128,502,2021-07-08 04:03:14,87
317,626,2021-07-08 04:04:55,34
128,797,2021-07-08 04:16:23,83
389,1269,2021-07-08 04:18:44,45
643,638,2021-07-08 04:29:52,33
643,1365,2021-07-08 04:34:47,36
598,298,2021-07-08 04:49:52,68
128,797,2021-07-08 05:05:19,66
598,649,2021-07-08 05:06:56,88
598,649,2021-07-08 05:10:17,56
128,797,2021-07-08 05:12:58,67
598,649,2021-07-08 05:25:13,88
389,830,2021-07-08 06:25:37,17
144,645,2021-07-08 06:30:06,85
128,353,2021-07-08 06:37:05,17
128,639,2021-07-08 06:39:09,22
128,353,2021-07-08 06:43:06,66
389,830,2021-07-08 06:51:04,63
128,1413,2021-07-08 08:45:23,35
389,640,2021-07-08 10:10:47,73
598,88,2021-07-08 16:15:20,43
317,482,2021-07-08 17:11:58,67
389,1472,2021-07-08 17:24:51,41
389,1438,2021-07-08 17:26:48,45
389,830,2021-07-08 17:27:21,18
317,315,2021-07-08 17:42:05,46
1393,283,2021-07-08 17:44:33,28
1393,1365,2021-07-08 17:55:06,66
1393,1427,2021-07-08 17:56:30,44
1021,1199,2021-07-08 18:36:14,20
1021,1422,2021-07-08 18:36:56,27
1021,1449,2021-07-08 18:44:41,44
1393,1365,2021-07-08 19:04:59,13
1274,792,2021-07-08 19:20:02,20
1274,792,2021-07-08 19:26:01,80
598,1474,2021-07-08 20:00:34,48
1142,1287,2021-07-08 20:12:30,11
1142,1227,2021-07-08 20:42:57,33
1142,1320,2021-07-08 21:05:10,77
1142,312,2021-07-08 21:08:10,81
1142,312,2021-07-08 21:12:56,26
1142,1368,2021-07-08 21:41:30,65
1142,797,2021-07-08 21:42:15,41
1421,1449,2021-07-08 22:09:15,17
1421,236,2021-07-08 22:10:40,40
586,481,2021-07-08 22:35:16,67
1461,1253,2021-07-08 23:21:44,11
317,1260,2021-07-09 05:46:17,59
1252,787,2021-07-09 07:09:01,66
1252,787,2021-07-09 07:09:27,79
1252,787,2021-07-09 07:23:40,43
643,1365,2021-07-09 07:57:22,33
643,1371,2021-07-09 07:57:33,86
128,1381,2021-07-09 08:22:58,88
1021,1422,2021-07-09 08:54:04,57
128,1381,2021-07-09 09:22:56,58
1393,1365,2021-07-09 17:21:10,22
1393,1364,2021-07-09 17:22:38,73
1393,1492,2021-07-09 17:24:21,45
1393,1492,2021-07-09 17:24:44,38
598,488,2021-07-09 18:57:19,15
389,830,2021-07-09 21:10:49,19
389,1472,2021-07-09 21:12:36,63
509,1395,2021-07-09 21:31:54,68
1487,844,2021-07-09 21:32:58,66
509,1413,2021-07-09 21:48:35,40
509,52,2021-07-09 21:50:26,37
509,1413,2021-07-09 21:52:27,57
1496,824,2021-07-09 21:54:36,65
509,364,2021-07-09 22:19:18,25
509,1413,2021-07-09 23:27:59,67
1142,1320,2021-07-10 00:11:38,75
389,1472,2021-07-10 00:12:27,62
1496,824,2021-07-10 00:50:40,64
389,1472,2021-07-10 04:04:29,24
598,1290,2021-07-10 06:22:26,40
1487,132,2021-07-10 07:10:04,81
1487,132,2021-07-10 07:22:43,38
389,1472,2021-07-10 08:47:22,80
1393,1424,2021-07-10 16:55:03,68
337,1415,2021-07-10 19:21:01,61
337,1415,2021-07-10 19:29:07,36
725,1127,2021-07-10 20:33:29,39
725,1127,2021-07-10 20:37:45,11
725,52,2021-07-10 20:45:21,24
509,52,2021-07-10 21:38:03,52
509,337,2021-07-10 21:50:13,18
389,1472,2021-07-10 21:55:27,57
509,52,2021-07-10 22:05:52,73
509,893,2021-07-10 22:07:00,75
725,52,2021-07-10 22:18:51,17
725,1127,2021-07-10 22:19:26,82
509,840,2021-07-10 22:23:20,10
509,316,2021-07-10 22:23:45,43
509,364,2021-07-10 22:25:47,88
509,1026,2021-07-10 22:27:15,24
337,509,2021-07-10 22:29:34,33
509,337,2021-07-10 22:31:14,64
509,337,2021-07-10 22:31:22,75
337,509,2021-07-10 22:33:09,47
509,337,2021-07-10 22:34:14,60
1393,283,2021-07-11 00:31:11,52
128,847,2021-07-11 00:38:37,80
128,1510,2021-07-11 00:42:56,20
128,1510,2021-07-11 01:18:41,34
128,1262,2021-07-11 01:50:17,42
1510,606,2021-07-11 01:58:03,86
1510,606,2021-07-11 02:02:52,18
326,688,2021-07-11 02:10:04,70
1510,606,2021-07-11 02:12:54,13
326,701,2021-07-11 03:13:53,47
389,830,2021-07-11 04:35:20,85
389,950,2021-07-11 04:36:41,67
326,325,2021-07-11 05:20:24,78
128,1124,2021-07-11 05:26:46,82
1393,1180,2021-07-11 06:12:28,48
1510,606,2021-07-11 06:13:18,70
1510,606,2021-07-11 06:25:14,15
128,606,2021-07-11 06:40:49,79
128,1510,2021-07-11 06:42:26,66
128,1513,2021-07-11 06:46:39,25
128,1513,2021-07-11 06:49:46,84
128,1513,2021-07-11 06:53:36,21
1487,132,2021-07-11 06:56:06,88
128,1513,2021-07-11 06:57:10,10
128,1510,2021-07-11 07:06:12,49
128,204,2021-07-11 07:34:21,22
422,615,2021-07-11 07:49:36,69
173,749,2021-07-11 07:51:47,22
422,615,2021-07-11 09:03:53,35
317,319,2021-07-11 09:24:30,43
725,1260,2021-07-11 16:39:12,59
1393,283,2021-07-11 16:51:40,50
509,893,2021-07-11 17:40:53,50
509,52,2021-07-11 17:41:50,46
509,799,2021-07-11 17:42:58,24
1021,1285,2021-07-11 18:34:55,76
1021,191,2021-07-11 18:35:30,33
1021,1508,2021-07-11 18:35:48,34
326,701,2021-07-11 19:36:12,73
509,52,2021-07-11 19:53:08,50
509,799,2021-07-11 19:53:29,51
469,463,2021-07-11 20:42:11,58
1142,47,2021-07-11 20:44:50,45
509,799,2021-07-11 20:55:06,59
509,52,2021-07-11 22:10:47,35
509,893,2021-07-11 22:32:30,32
598,542,2021-07-11 23:12:16,64
598,542,2021-07-11 23:12:55,37
1487,50,2021-07-11 23:33:41,45
598,1517,2021-07-12 00:02:19,15
1487,312,2021-07-12 00:02:20,55
326,701,2021-07-12 00:03:28,61
128,509,2021-07-12 00:08:16,59
128,847,2021-07-12 00:09:34,88
1393,283,2021-07-12 00:23:39,11
1317,652,2021-07-12 00:35:08,84
370,1417,2021-07-12 00:48:35,34
1142,1043,2021-07-12 00:58:14,78
144,1527,2021-07-12 01:18:40,23
605,734,2021-07-12 02:54:28,11
605,734,2021-07-12 03:09:19,62
605,734,2021-07-12 03:15:53,50
605,734,2021-07-12 03:19:18,83
605,734,2021-07-12 03:22:04,40
605,734,2021-07-12 03:26:09,59
605,734,2021-07-12 03:30:07,78
605,734,2021-07-12 03:35:00,21
605,734,2021-07-12 03:36:37,41
128,847,2021-07-12 03:43:01,58
128,847,2021-07-12 04:10:00,50
128,847,2021-07-12 04:10:59,45
128,847,2021-07-12 04:23:46,48
725,635,2021-07-12 04:28:40,54
598,1080,2021-07-12 04:41:51,42
128,847,2021-07-12 04:51:56,64
128,847,2021-07-12 05:07:14,24
128,677,2021-07-12 05:08:06,82
1421,1356,2021-07-12 06:22:57,67
605,431,2021-07-12 06:53:22,83
1176,679,2021-07-12 06:59:01,72
1021,191,2021-07-12 07:22:21,10
1021,1508,2021-07-12 07:23:17,51
332,352,2021-07-12 07:27:55,21
483,821,2021-07-12 16:24:01,27
1393,1180,2021-07-12 16:52:19,69
1393,919,2021-07-12 16:52:33,46
1393,283,2021-07-12 16:53:49,25
509,1026,2021-07-12 17:03:14,15
337,263,2021-07-12 17:03:24,36
509,316,2021-07-12 17:03:37,77
586,145,2021-07-12 19:19:19,76
518,1488,2021-07-12 19:52:40,21
518,1536,2021-07-12 20:11:18,46
483,821,2021-07-12 20:44:48,77
605,431,2021-07-12 21:42:36,82
725,635,2021-07-12 21:46:20,29
725,635,2021-07-12 22:25:48,74
483,821,2021-07-12 23:32:37,35
1393,1365,2021-07-13 00:04:23,17
1393,283,2021-07-13 00:06:15,82
908,352,2021-07-13 00:34:34,86
326,552,2021-07-13 02:09:42,50
598,1538,2021-07-13 02:10:30,32
483,821,2021-07-13 03:31:00,23
1393,283,2021-07-13 04:30:59,46
1021,1285,2021-07-13 04:36:28,10
326,883,2021-07-13 05:09:54,53
643,1365,2021-07-13 05:27:01,10
1393,283,2021-07-13 05:49:21,61
422,308,2021-07-13 05:52:32,17
605,431,2021-07-13 06:18:24,38
483,821,2021-07-13 06:55:17,66
483,821,2021-07-13 07:16:21,81
509,1026,2021-07-13 07:34:54,44
483,821,2021-07-13 08:22:21,78
1142,1517,2021-07-13 08:25:52,42
483,821,2021-07-13 08:37:10,34
221,1561,2021-07-13 09:16:57,46
221,1323,2021-07-13 09:19:26,38
221,1282,2021-07-13 09:21:31,37
1431,342,2021-07-13 09:32:09,49
1431,768,2021-07-13 09:59:13,74
483,821,2021-07-13 17:17:57,76
1142,400,2021-07-13 18:14:57,59
752,1417,2021-07-13 18:25:07,37
752,1362,2021-07-13 18:35:35,55
173,1339,2021-07-13 18:36:39,31
1569,1568,2021-07-13 18:56:06,67
128,1510,2021-07-13 19:13:08,69
128,1510,2021-07-13 20:40:02,57
483,821,2021-07-13 20:44:57,69
483,1167,2021-07-13 20:45:15,14
483,1167,2021-07-13 23:04:33,12
483,1167,2021-07-13 23:07:23,62
483,821,2021-07-13 23:08:40,35
1510,128,2021-07-13 23:13:09,61
734,617,2021-07-13 23:25:40,80
509,1026,2021-07-14 01:05:32,33
483,821,2021-07-14 01:24:25,47
518,1488,2021-07-14 01:37:39,10
1573,1420,2021-07-14 02:14:30,40
1573,788,2021-07-14 02:14:58,87
1573,728,2021-07-14 02:22:13,49
1573,729,2021-07-14 02:23:09,75
1021,1285,2021-07-14 03:00:09,70
598,1576,2021-07-14 03:17:51,46
128,1510,2021-07-14 03:24:14,66
518,735,2021-07-14 03:35:38,61
1421,485,2021-07-14 04:40:34,74
483,1313,2021-07-14 04:54:11,65
483,1313,2021-07-14 05:16:16,23
483,821,2021-07-14 05:59:17,11
317,307,2021-07-14 06:00:41,26
1500,1447,2021-07-14 06:02:38,35
1500,1447,2021-07-14 06:06:06,28
317,307,2021-07-14 06:08:37,57
317,307,2021-07-14 06:13:21,42
317,307,2021-07-14 06:18:47,55
317,307,2021-07-14 06:19:27,30
1393,1365,2021-07-14 06:30:31,10
483,821,2021-07-14 06:30:48,25
317,1534,2021-07-14 06:32:40,19
598,475,2021-07-14 06:32:55,64
605,734,2021-07-14 06:41:49,16
598,475,2021-07-14 06:41:57,47
598,1562,2021-07-14 06:54:44,10
1573,1173,2021-07-14 07:03:58,24
1573,1173,2021-07-14 07:05:17,11
328,581,2021-07-14 07:14:16,74
328,581,2021-07-14 07:14:58,18
1573,1173,2021-07-14 07:29:54,34
1510,128,2021-07-14 07:47:20,55
605,1185,2021-07-14 08:10:20,82
605,749,2021-07-14 08:12:30,21
605,749,2021-07-14 08:16:38,13
144,1556,2021-07-14 08:57:14,52
144,1556,2021-07-14 08:59:51,74
144,1556,2021-07-14 09:04:20,47
144,1556,2021-07-14 09:09:48,60
144,1556,2021-07-14 09:12:27,72
144,1556,2021-07-14 09:19:16,35
144,1556,2021-07-14 09:22:00,12
144,1556,2021-07-14 09:28:36,28
144,1556,2021-07-14 09:31:37,59
1021,878,2021-07-14 10:29:43,66
1596,808,2021-07-14 17:29:36,84
1393,1180,2021-07-14 17:30:40,53
1393,1365,2021-07-14 18:42:52,14
389,482,2021-07-14 19:31:38,20
389,494,2021-07-14 19:31:52,30
389,482,2021-07-14 20:59:32,73
908,103,2021-07-14 21:03:25,56
317,701,2021-07-14 21:07:16,52
509,1587,2021-07-14 23:13:09,51
1487,50,2021-07-15 00:07:25,88
389,482,2021-07-15 01:40:11,10
389,950,2021-07-15 01:40:30,19
286,202,2021-07-15 02:34:42,59
1496,762,2021-07-15 03:45:42,15
483,821,2021-07-15 05:21:58,46
1142,1368,2021-07-15 06:01:06,79
518,298,2021-07-15 07:20:14,81
518,298,2021-07-15 07:30:16,66
518,298,2021-07-15 07:35:39,73
518,298,2021-07-15 07:37:49,80
1605,779,2021-07-15 08:12:54,10
1596,1607,2021-07-15 17:29:30,54
337,700,2021-07-15 18:00:05,34
518,1488,2021-07-15 18:18:22,30
1393,1613,2021-07-15 22:58:31,56
1005,546,2021-07-15 23:16:08,62
483,1313,2021-07-15 23:18:44,27
